seed,total_time,mse_y_1,mse_y_2,l1_y_1,l1_y_2,mse_mean_y_1,mse_mean_y_2,mse_sd_y_1,mse_sd_y_2,mse_quantile_y_1_0.05,mse_quantile_y_1_0.25,mse_quantile_y_1_0.50,mse_quantile_y_1_0.75,mse_quantile_y_1_0.95,mse_quantile_y_2_0.05,mse_quantile_y_2_0.25,mse_quantile_y_2_0.50,mse_quantile_y_2_0.75,mse_quantile_y_2_0.95
26,158.43913102149963,2.6867570877075195,2.8269877433776855,1.3836994171142578,1.444016695022583,0.0027596610598266125,0.0048226783983409405,0.10099496692419052,0.10051079094409943,0.1182641014456749,0.32951295375823975,0.029788967221975327,0.24013376235961914,0.21500034630298615,0.14206676185131073,0.2510961890220642,0.01866915263235569,0.3382633626461029,0.220888152718544
27,199.6833610534668,2.753624439239502,2.8420047760009766,1.4089174270629883,1.4559274911880493,0.00900205597281456,0.004364730790257454,0.02837652899324894,0.029470475390553474,0.0693139135837555,0.11848308145999908,0.0451841801404953,0.09587173163890839,0.02403808943927288,0.07572717219591141,0.11341837793588638,0.02049356885254383,0.05844461917877197,0.03453093767166138
28,210.43475103378296,2.846785068511963,2.8121695518493652,1.4507807493209839,1.436454176902771,0.007821450009942055,0.016645511612296104,0.02030087448656559,0.02344365045428276,0.01774546131491661,0.07424289733171463,0.021696021780371666,0.07278528809547424,0.04568345472216606,0.014621465466916561,0.10373689979314804,0.03273802995681763,0.14267116785049438,0.05479244142770767
29,153.80073285102844,2.6960365772247314,2.721013069152832,1.3882211446762085,1.401800274848938,0.006591897923499346,0.011600805446505547,0.12223270535469055,0.1106719970703125,0.31583496928215027,0.3747151792049408,0.08468654006719589,0.26005756855010986,0.18300564587116241,0.27275851368904114,0.37601733207702637,0.035950928926467896,0.2123662680387497,0.16755831241607666
30,180.47808694839478,2.634126901626587,2.705444097518921,1.3557548522949219,1.3913131952285767,0.0023270435631275177,0.005937150679528713,0.05670544505119324,0.038045499473810196,0.0622822642326355,0.09064933657646179,0.0320114865899086,0.19300879538059235,0.1423891931772232,0.035518623888492584,0.08307553082704544,0.024631617590785027,0.20437473058700562,0.09315726906061172
31,178.94521307945251,2.6661999225616455,2.719109296798706,1.369931936264038,1.4026496410369873,0.006042324937880039,0.004721702542155981,0.05413410812616348,0.05128353834152222,0.129383385181427,0.2621748745441437,0.049635596573352814,0.09695225208997726,0.05761876329779625,0.11771366000175476,0.2112116515636444,0.02018922008574009,0.10683877766132355,0.048090361058712006
32,142.41036200523376,2.718533754348755,2.6999292373657227,1.3957829475402832,1.3811404705047607,0.018595371395349503,0.015999816358089447,0.1987292468547821,0.18987040221691132,0.3618655800819397,0.4612055718898773,0.04685836657881737,0.48117369413375854,0.36228442192077637,0.4071337878704071,0.4506058692932129,0.0590168759226799,0.4077797532081604,0.3435579836368561
33,285.3065826892853,2.7151317596435547,2.7398853302001953,1.392833948135376,1.4088435173034668,0.009581634774804115,0.0099865747615695,0.00725523242726922,0.006892676465213299,0.007050891872495413,0.03809509426355362,0.017010914161801338,0.01865723356604576,0.019664939492940903,0.01026187650859356,0.02912244200706482,0.03269745782017708,0.02812572941184044,0.013524379581212997
34,183.81823110580444,2.606813669204712,2.7378334999084473,1.3531742095947266,1.4158512353897095,0.008591591380536556,0.008871620520949364,0.047514598816633224,0.045651424676179886,0.10343904793262482,0.16052813827991486,0.02584024891257286,0.1334690898656845,0.06505997478961945,0.09591314941644669,0.14514140784740448,0.0516742542386055,0.22118288278579712,0.04893914610147476
35,181.3191680908203,2.745709180831909,2.766030788421631,1.409463882446289,1.4119735956192017,0.003373635234311223,0.004940537270158529,0.04654545709490776,0.039312802255153656,0.05611089617013931,0.10570225864648819,0.04327641427516937,0.11760856211185455,0.1367628276348114,0.04874433949589729,0.10455755144357681,0.008707856759428978,0.1275015026330948,0.10463184863328934
36,164.1508343219757,2.8675732612609863,2.624345302581787,1.4537131786346436,1.35658860206604,0.006309253629297018,0.007730200421065092,0.07034461200237274,0.06616893410682678,0.11267228424549103,0.23404020071029663,0.07143814116716385,0.23730313777923584,0.15148715674877167,0.10112565755844116,0.22512494027614594,0.02554708905518055,0.16060906648635864,0.1628299504518509
37,204.75559282302856,2.8481810092926025,2.661102533340454,1.4393529891967773,1.3744111061096191,0.007327490486204624,0.013714269734919071,0.030286315828561783,0.02264007180929184,0.040308620780706406,0.11214596033096313,0.031902167946100235,0.08252882212400436,0.05799827352166176,0.015139156952500343,0.12223263829946518,0.027428001165390015,0.1320563554763794,0.035458724945783615
38,214.2224690914154,2.707731008529663,2.696370840072632,1.3882455825805664,1.3808780908584595,0.005625916179269552,0.004596604034304619,0.010547728277742863,0.008724316023290157,0.014634286053478718,0.04446781054139137,0.014421015977859497,0.06747350096702576,0.017476761713624,0.009815914556384087,0.0526822954416275,0.018235744908452034,0.05861819535493851,0.015890764072537422
39,255.0107409954071,2.748185634613037,2.6774022579193115,1.4145313501358032,1.3825324773788452,0.008775617927312851,0.009867215529084206,0.013723686337471008,0.01144214067608118,0.018789757043123245,0.06402987986803055,0.030638694763183594,0.0540098175406456,0.01325043011456728,0.015129626728594303,0.07501926273107529,0.018985122442245483,0.038710031658411026,0.014268791303038597
40,166.56860518455505,2.8240253925323486,2.695411443710327,1.4419097900390625,1.3872778415679932,0.004614447709172964,0.005877642426639795,0.07842159271240234,0.0632680207490921,0.12467418611049652,0.24319900572299957,0.03678232431411743,0.2030859887599945,0.15867558121681213,0.09114845097064972,0.17610110342502594,0.01713337004184723,0.2228921800851822,0.145994633436203
41,183.09351515769958,2.7745840549468994,2.8347232341766357,1.417360544204712,1.4468369483947754,0.004682621918618679,0.0067216502502560616,0.04397350922226906,0.04144870117306709,0.0826200395822525,0.16103416681289673,0.02764837257564068,0.1550375372171402,0.0565955825150013,0.09490833431482315,0.18092966079711914,0.03408617526292801,0.10187333822250366,0.051222119480371475
42,153.94796991348267,2.8114497661590576,2.7941160202026367,1.4276456832885742,1.4317665100097656,0.00860261544585228,0.004285999108105898,0.11407870799303055,0.11306324601173401,0.2051282823085785,0.32516682147979736,0.05440042167901993,0.27451878786087036,0.169907808303833,0.2768265902996063,0.273856520652771,0.04190089553594589,0.3958948850631714,0.11868702620267868
43,166.77005100250244,2.646946430206299,2.6866068840026855,1.3649439811706543,1.3840148448944092,0.009991676546633244,0.007758541963994503,0.0728091150522232,0.0775303766131401,0.15273459255695343,0.22226354479789734,0.017461739480495453,0.25290942192077637,0.10022579878568649,0.15554282069206238,0.1723231077194214,0.03555017709732056,0.24242888391017914,0.12617090344429016
44,159.9585952758789,2.7604360580444336,2.746107578277588,1.4137592315673828,1.4030827283859253,0.003332817228510976,0.004035790916532278,0.07783740758895874,0.08373954892158508,0.0891416072845459,0.24600942432880402,0.038545913994312286,0.22745361924171448,0.18283289670944214,0.12681475281715393,0.18441933393478394,0.05122092738747597,0.26851513981819153,0.19982954859733582
45,238.55889201164246,2.6995468139648438,2.732794761657715,1.3894320726394653,1.3935929536819458,0.018191244453191757,0.01643599197268486,0.01163657009601593,0.016299771144986153,0.006265533156692982,0.0737791433930397,0.010983748361468315,0.09442515671253204,0.025016125291585922,0.011695455759763718,0.15484517812728882,0.011229287832975388,0.08663447201251984,0.022968798875808716
46,270.71768712997437,2.7390823364257812,2.6576132774353027,1.3974668979644775,1.3775832653045654,0.004921291954815388,0.014417769387364388,0.005873039364814758,0.008724004961550236,0.006870222743600607,0.013795568607747555,0.007818857207894325,0.05433907359838486,0.008665604516863823,0.0064836605452001095,0.07872418314218521,0.013436081819236279,0.04815031960606575,0.015204734168946743
