seed,total_time,mse_y_1,mse_y_2,l1_y_1,l1_y_2,mse_mean_y_1,mse_mean_y_2,mse_sd_y_1,mse_sd_y_2,mse_quantile_y_1_0.05,mse_quantile_y_1_0.25,mse_quantile_y_1_0.50,mse_quantile_y_1_0.75,mse_quantile_y_1_0.95,mse_quantile_y_2_0.05,mse_quantile_y_2_0.25,mse_quantile_y_2_0.50,mse_quantile_y_2_0.75,mse_quantile_y_2_0.95
50,184.61159014701843,2.784782648086548,2.7579281330108643,1.4239736795425415,1.414937973022461,0.006290519144386053,0.0024529071524739265,0.016963684931397438,0.031845416873693466,0.07369247078895569,0.04521113634109497,0.007438850589096546,0.05931386351585388,0.04378033056855202,0.06689765304327011,0.13550753891468048,0.009775354526937008,0.07303725928068161,0.04751065745949745
51,169.0376558303833,2.7092995643615723,2.6031718254089355,1.3903127908706665,1.343658685684204,0.006911282427608967,0.008175529539585114,0.03778005391359329,0.03591952472925186,0.053567107766866684,0.08972930163145065,0.03388046845793724,0.10435404628515244,0.1219918355345726,0.06477221101522446,0.09408963471651077,0.031134430319070816,0.09940434247255325,0.1100422814488411
52,242.62620615959167,2.769650459289551,2.680586814880371,1.418247103691101,1.3772227764129639,0.006850697100162506,0.01010414119809866,0.005620833486318588,0.003663009498268366,0.01897772215306759,0.019519701600074768,0.0068221427500247955,0.02946564555168152,0.008897538296878338,0.020273998379707336,0.008545640856027603,0.006380321457982063,0.034107666462659836,0.009403177537024021
53,273.90257692337036,2.7280526161193848,2.598437786102295,1.3967678546905518,1.3526122570037842,0.008763328194618225,0.005891066510230303,0.0024619174655526876,0.0013345849001780152,0.00852502603083849,0.005420187022536993,0.0077897487208247185,0.02967149205505848,0.007116022985428572,0.012056705541908741,0.003065868280827999,0.004325954243540764,0.010843719355762005,0.00637192465364933
54,223.51706314086914,2.714768648147583,2.8944718837738037,1.396936297416687,1.4618781805038452,0.0078482860699296,0.006433910224586725,0.004391945898532867,0.004520193673670292,0.03352934867143631,0.02505493350327015,0.011608883738517761,0.011923776008188725,0.010155587457120419,0.02202499844133854,0.02007979527115822,0.010270234197378159,0.023690415546298027,0.008642495609819889
55,298.17038083076477,2.790853977203369,2.7354631423950195,1.4278857707977295,1.405523419380188,0.007084811571985483,0.008901648223400116,0.0018598564201965928,0.0013476443709805608,0.005977958906441927,0.014975937083363533,0.0070835924707353115,0.008320742286741734,0.013049614615738392,0.0011083881836384535,0.009182656183838844,0.004684734623879194,0.015227553434669971,0.005555763375014067
56,169.881578207016,2.7799439430236816,2.7029216289520264,1.4252986907958984,1.401098608970642,0.008771193213760853,0.007686637807637453,0.03655792772769928,0.04080357775092125,0.05349206551909447,0.10701650381088257,0.02442043647170067,0.1419880986213684,0.11107037961483002,0.04412901774048805,0.10104809701442719,0.06075106933712959,0.13491104543209076,0.16979779303073883
57,245.55434799194336,2.702911615371704,2.8457248210906982,1.3898093700408936,1.4521328210830688,0.007245074957609177,0.00828253012150526,0.007739529013633728,0.006489097606390715,0.025393551215529442,0.05493120104074478,0.0042136614210903645,0.01076165959239006,0.005243091378360987,0.017797106876969337,0.03694587200880051,0.0025362721644341946,0.02789885737001896,0.00830536987632513
58,311.1006510257721,2.8118631839752197,2.612243175506592,1.4376130104064941,1.3467822074890137,0.014017223380506039,0.008519555442035198,0.0027888549957424402,0.0017201980808749795,0.0026831980794668198,0.029339566826820374,0.020702872425317764,0.014800927601754665,0.006478723604232073,0.0022658538073301315,0.022396530956029892,0.006571456789970398,0.005973268300294876,0.0052208080887794495
59,176.28575205802917,2.703887701034546,2.7725400924682617,1.3860290050506592,1.4151320457458496,0.003988127689808607,0.005270081572234631,0.031516171991825104,0.025712398812174797,0.09109742939472198,0.06876308470964432,0.02113114856183529,0.11415120214223862,0.04708915203809738,0.07964512705802917,0.06949448585510254,0.01959897205233574,0.11630219966173172,0.03230295702815056
